airport,latitude,longitude
RTN,36.7415,-104.502
RUI,33.4628,-105.535
SAF,35.6171,-106.089
SVC,32.6365,-108.156
TCC,35.1828,-103.603
TCS,33.2369,-107.272
TSM,36.4582,-105.672
WSD,32.3415,-106.403
ALB,42.7483,-73.8017
ART,43.9919,-76.0217
AXB,44.312,-75.9003
BGM,42.2087,-75.9798
BUF,42.9405,-78.7322
COP,42.6292,-74.891
CTO,40.9151,-72.7919
CTX,42.5926,-76.2149
DKK,42.4933,-79.272
DSV,42.5709,-77.7131
ELM,42.1599,-76.8916
ELZ,42.1095,-77.99
FID,41.2513,-72.0316
FOK,40.8437,-72.6318
FRG,40.7288,-73.4134
GFL,43.3412,-73.6103
HCC,42.2913,-73.7103
HPN,41.067,-73.7076
HTO,40.9596,-72.2518
IAG,43.1073,-78.9462
ISP,40.7952,-73.1002
ITH,42.491,-76.4584
JFK,40.6397,-73.7789
JHW,42.1534,-79.258
LGA,40.775,-73.875
LKP,44.2645,-73.9619
MGJ,41.51,-74.2646
MSS,44.9358,-74.8456
MSV,41.7016,-74.795
MTP,41.0765,-71.9208
OGS,44.6819,-75.4655
OIC,42.5666,-75.5241
OLE,42.2422,-78.3716
ONH,42.5247,-75.0644
PBG,44.6509,-73.4681
POU,41.6266,-73.8842
RME,43.2338,-75.407
ROC,43.1189,-77.6724
RSX,44.9917,-73.3635
SCH,42.8525,-73.9289
SLK,44.3853,-74.2062
SWF,41.5042,-74.1047
SXY,42.3026,-75.416
SYR,43.1112,-76.1063
WSH,40.8219,-72.8694
AVL,35.4362,-82.5418
CLT,35.214,-80.9431
CTZ,34.9756,-78.3646
DUF,36.2535,-75.7885
ECG,36.2606,-76.1746
EDE,36.0277,-76.5671
EWN,35.073,-77.0429
FAY,34.9912,-78.8803
FBG,35.1318,-78.9367
FFA,36.0182,-75.6713
GSB,35.3394,-77.9606
GSO,36.0978,-79.9373
HFF,35.0363,-79.4978
HKY,35.7411,-81.3895
HNC,35.2328,-75.6178
IKB,36.2228,-81.0983
ILM,34.2706,-77.9026
INT,36.1337,-80.222
ISO,35.3314,-77.6088
LBT,34.6099,-79.0594
LFN,36.0233,-78.3303
MEO,35.919,-75.6955
MRN,35.8202,-81.6114
MXE,34.7919,-79.3658
OAJ,34.8292,-77.6121
OCW,35.5705,-77.0498
PGV,35.6352,-77.3853
POB,35.1709,-79.0145
QWG,35.2138,-80.6701
RDU,35.8776,-78.7875
RWI,35.8563,-77.8919
RZZ,36.4395,-77.7093
SOP,35.2374,-79.3912
SRW,35.6459,-80.5203
SVH,35.7653,-80.9539
USA,35.3878,-80.7091
ASY,46.0239,-99.3526
BIS,46.7727,-100.746
BWM,46.1655,-103.301
DIK,46.7974,-102.802
DVL,48.1142,-98.9088
FAR,46.9207,-96.8158
GFK,47.9493,-97.1761
ISN,48.1779,-103.642
JMS,46.9297,-98.6782
MIB,48.4156,-101.358
MOT,48.2594,-101.28
PMB,48.9425,-97.2408
RDR,47.9611,-97.4012
VEX,48.3805,-102.898
WAH,46.2441,-96.6074
XWA,48.2597,-103.751
AKC,41.0375,-81.4669
AOH,40.7069,-84.0267
ATO,39.211,-82.2314
AXV,40.4934,-84.2989
BJJ,40.8748,-81.8883
BKL,41.5175,-81.6833
CAK,40.9161,-81.4422
CGF,41.5651,-81.4864
CLE,41.4117,-81.8498
CMH,39.998,-82.8919
DAY,39.9024,-84.2194
DFI,41.3375,-84.4288
FDY,41.0135,-83.6687
FFO,39.8261,-84.0483
GQQ,40.7534,-82.7238
HAO,39.3638,-84.522
HTW,38.4193,-82.4943
ILN,39.4279,-83.7921
JFN,41.778,-80.6955
LCK,39.8138,-82.9278
LNN,41.684,-81.3897
LUK,39.1033,-84.4186
MFD,40.8214,-82.5166
MGY,39.589,-84.2249
MNN,40.6162,-83.0635
MWO,39.531,-84.3953
OSU,40.0798,-83.073
OXD,39.5023,-84.7844
PHD,40.4709,-81.4197
PMH,38.8405,-82.8473
SGH,39.8403,-83.8402
SKY,41.4333,-82.6522
TDZ,41.5649,-83.4823
TOL,41.5868,-83.8078
YNG,41.2607,-80.6791
ZZV,39.9444,-81.8921
ADM,34.303,-97.0196
ADT,34.8043,-96.6713
AHD,34.147,-97.1227
ATE,34.1926,-95.6499
AXS,34.698,-99.3385
BVO,36.7625,-96.0112
BWL,36.7959,-97.317
CHK,35.0974,-97.9677
CKA,36.7439,-98.1231
CLK,35.5383,-98.9327
CSM,35.3398,-99.2005
CUH,35.9499,-96.7731
DUA,33.9423,-96.3945
DUC,34.4709,-97.9599
ELK,35.4308,-99.3943
END,36.3392,-97.9165
FDR,34.352,-98.9839
FSI,34.6498,-98.4022
GAG,36.2955,-99.7764
GOK,35.8498,-97.4156
GUY,36.6851,-101.508
HBR,34.9913,-99.0513
HUJ,34.0348,-95.5419
LAW,34.5677,-98.4166
LTS,34.6671,-99.2667
MIO,36.9092,-94.8875
MKO,35.6565,-95.3667
MLC,34.8824,-95.7835
NRI,36.5776,-94.8619
OKC,35.3931,-97.6007
OKM,35.6681,-95.9487
OUN,35.2456,-97.4721
PNC,36.732,-97.0998
PWA,35.5342,-97.6471
RKR,35.0216,-94.6213
RVS,36.0396,-95.9846
SNL,35.3579,-96.9428
SUD,35.7896,-96.6557
SWO,36.1612,-97.0857
TIK,35.4147,-97.3866
TUL,36.1984,-95.8881
WDG,36.3792,-97.7911
WWR,36.438,-99.5227
AHM,42.1903,-122.661
AST,46.158,-123.879
BDY,43.0865,-124.408
BKE,44.8373,-117.809
BNO,43.5919,-118.955
BOK,42.0746,-124.29
CHZ,42.5794,-121.879
CVO,44.4972,-123.29
CZK,45.6769,-121.879
DLS,45.6185,-121.167
EUG,44.1246,-123.212
FMU,43.9828,-124.111
GOL,42.4134,-124.424
GTP,42.5101,-123.388
HES,45.8282,-119.259
HIO,45.5404,-122.95
JDA,44.4042,-118.963
LGD,45.2902,-118.007
LKV,42.1611,-120.399
LMT,42.1561,-121.733
MDJ,44.6702,-121.155
MFR,42.3742,-122.873
ONO,44.0205,-117.014
ONP,44.5804,-124.058
OTH,43.4171,-124.246
OTK,45.4182,-123.814
PDT,45.6951,-118.841
PDX,45.5887,-122.598
PFC,45.1998,-123.962
PRZ,44.287,-120.904
RBG,43.2388,-123.356
RDM,44.2541,-121.15
REO,42.5777,-117.885
SLE,44.9095,-123.003
SUO,43.8763,-121.453
TTD,45.5494,-122.401
ABE,40.6521,-75.4408
AGC,40.3544,-79.9302
AOO,40.2964,-78.32
AVP,41.3385,-75.7234
BBX,40.1375,-75.2651
BFD,41.8031,-78.6401
BFP,40.7725,-80.3914
BTP,40.7769,-79.9497
CTH,39.979,-75.8655
DUJ,41.1783,-78.8987
DYL,40.333,-75.1223
ERI,42.0831,-80.1739
ESP,41.0358,-75.1606
FKL,41.3779,-79.8604
GTY,39.8409,-77.2742
HAR,40.2171,-76.8515
HZL,40.9868,-75.9949
IDI,40.6322,-79.1055
IPT,41.2418,-76.9211
JST,40.3161,-78.8339
LBE,40.2759,-79.4048
LHV,41.1356,-77.4223
LNS,40.1217,-76.2961
MDT,40.1935,-76.7634
MEJ,41.6265,-80.2147
MPO,41.1375,-75.3789
MUI,40.4348,-76.5694
PHL,39.8719,-75.2411
PIT,40.4915,-80.2329
PNE,40.0819,-75.0106
PSB,40.8835,-78.0863
PSQ,39.859,-75.2996
PTW,40.2396,-75.5567
RDG,40.3785,-75.9652
RED,40.6774,-77.6268
SCE,40.8493,-77.8487
SEG,40.8206,-76.8639
STQ,41.4125,-78.5026
THV,39.917,-76.873
UKT,40.4352,-75.3819
WAY,39.9001,-80.1331
WBW,41.2972,-75.8512
WSG,40.1365,-80.2902
BID,41.1681,-71.5778
NCO,41.5971,-71.4121
NPT,41.5324,-71.2815
PVD,41.7326,-71.4204
SFZ,41.9208,-71.4914
WST,41.3496,-71.8034
AIK,33.6494,-81.685
AND,34.4946,-82.7094
BFT,32.4122,-80.6344
BNL,33.2578,-81.3883
BTN,34.6217,-79.7344
CAE,33.9388,-81.1195
CDN,34.2836,-80.5649
CEU,34.6719,-82.8865
CHS,32.8986,-80.0405
CRE,33.8117,-78.7239
CUB,33.9705,-80.9952
DLL,34.4491,-79.3686
FLO,34.1854,-79.7239
GDC,34.7583,-82.3764
GGE,33.3117,-79.3196
GMU,34.8479,-82.35
GRD,34.2487,-82.1591
GSP,34.8957,-82.2189
HCW,34.7129,-79.957
HHH,32.2244,-80.6975
HVS,34.4031,-80.1192
MMT,33.9208,-80.8013
MYR,33.6797,-78.9283
OGB,33.4568,-80.8595
RBW,32.921,-80.6406
RKH,34.9878,-81.0572
SSC,33.9727,-80.4706
USC,40.2249,-83.3519
ABR,45.4491,-98.4218
ATY,44.914,-97.1547
BKX,44.3048,-96.8169
CTK,43.3089,-96.571
FSD,43.582,-96.7419
HON,44.3852,-98.2285
LEM,45.9187,-102.106
LQK,34.81,-82.7029
MBG,45.5465,-100.408
MHE,43.7748,-98.0386
PHP,44.0486,-101.599
PIR,44.3827,-100.286
RAP,44.0453,-103.057
RCA,44.145,-103.104
SPF,44.4803,-103.783
TTO,45.8152,-97.7431
XMD,44.016,-97.0859
XPR,43.0225,-102.511
YKN,42.9167,-97.3859
APT,35.0607,-85.5853
BNA,36.1245,-86.6782
CHA,35.0353,-85.2038
CKV,36.6219,-87.415
CSV,35.9513,-85.085
FYM,35.0597,-86.564
GCY,36.193,-82.8151
GHM,35.8374,-87.4454
GKT,35.8578,-83.5287
MEM,35.0424,-89.9767
MKL,35.5999,-88.9156
MMI,35.3973,-84.5626
MOR,36.1795,-83.3752
MQY,36.009,-86.5201
MRC,35.5541,-87.1789
NQA,35.3567,-89.8703
PHT,36.3382,-88.3829
RKW,35.9223,-84.6897
RNC,35.6987,-85.8438
SYI,35.5601,-86.4425
THA,35.3801,-86.2464
TRI,36.4752,-82.4074
TYS,35.811,-83.994
UCY,36.3818,-88.9854
UOS,35.2051,-85.8981
ABI,32.4113,-99.6819
ACT,31.6113,-97.2305
ADS,32.9686,-96.8364
AFW,32.9876,-97.3188
ALE,30.3842,-103.684
ALI,27.7409,-98.0269
AMA,35.2194,-101.706
ASL,32.5205,-94.3078
AUS,30.1945,-97.6699
BBC,28.9733,-95.8635
BBD,31.1793,-99.3239
BGD,35.7009,-101.394
BIF,31.8495,-106.38
BKD,32.719,-98.891
BMT,30.0707,-94.2158
BPT,29.9508,-94.0207
BRO,25.9068,-97.4259
BWD,31.7936,-98.9565
BZT,28.9822,-95.5797
CCG,31.4151,-102.363
CDS,34.4338,-100.288
CFD,30.7157,-96.3314
CLL,30.5886,-96.3638
CNW,31.6378,-97.0741
COM,31.8411,-99.4036
COT,28.4567,-99.2203
CRP,27.7704,-97.5012
CRS,32.0281,-96.4006
CUX,27.7218,-97.5121
CXO,30.3518,-95.4145
CZT,28.5222,-99.8236
DAL,32.8471,-96.8518
DFW,32.8968,-97.038
DHT,36.0226,-102.547
DLF,29.3595,-100.778
DRT,29.3742,-100.927
DWH,30.0618,-95.5528
DYS,32.4208,-99.8546
EFD,29.6073,-95.1588
EGP,28.8572,-100.512
ELA,29.6006,-96.3219
ELP,31.8072,-106.378
ERV,29.9767,-99.0857
ETN,32.4135,-98.8098
EVA,30.321,-94.0735
FST,30.9157,-102.916
FTW,32.8198,-97.3624
FWH,32.7692,-97.4415
GGG,32.384,-94.7115
GLE,33.6514,-97.197
GLS,29.2653,-94.8604
GRK,31.0672,-97.8289
GVT,33.0678,-96.0653
HCA,32.2126,-101.522
HLR,31.1387,-97.7145
HOU,29.6454,-95.2789
HPY,29.7861,-94.9527
HRL,26.2285,-97.6544
HTV,30.7469,-95.5872
IAH,29.9844,-95.3414
ILE,31.0858,-97.6865
INK,31.7796,-103.201
IRB,30.9057,-101.892
IWS,29.8182,-95.6726
JAS,30.8857,-94.0349
JCT,30.5113,-99.7635
JCY,30.2518,-98.6225
JKV,31.8693,-95.2174
KIP,33.8578,-98.4904
LBB,33.6636,-101.823
LFK,31.234,-94.75
LJN,29.1086,-95.4621
LRD,27.5438,-99.4616
MAF,31.9425,-102.202
MDD,32.0365,-102.101
MFE,26.1758,-98.2386
MGI,28.323,-96.464
MIF,31.5825,-102.909
MPS,32.8981,-79.7828
MRF,30.3711,-104.018
MWL,32.7816,-98.0602
NGP,27.6926,-97.2911
NGW,27.7027,-97.4389
NIR,28.3624,-97.6619
NQI,27.5072,-97.8097
OCH,31.578,-94.7095
ONY,33.3522,-98.7915
OZA,30.7353,-101.203
PEQ,31.3824,-103.511
PNX,33.7141,-96.6737
PPA,35.613,-100.996
PRX,33.6366,-95.4508
PSN,31.7797,-95.7063
PSX,28.7275,-96.251
PVW,34.1681,-101.717
RBD,32.6809,-96.8682
RCK,30.6316,-96.9897
REE,33.5903,-102.037
RFG,28.2886,-97.318
RGR,32.4526,-98.6828
RKP,28.0868,-97.0446
RND,29.5297,-98.2789
SAT,29.5337,-98.4698
SEP,32.2153,-98.1777
SGR,29.6223,-95.6565
SJT,31.3577,-100.496
SKF,29.3842,-98.5811
SLR,33.1598,-95.6211
SNK,32.6934,-100.95
SPS,33.9888,-98.4919
SSF,29.337,-98.4711
SWW,32.4674,-100.467
TDW,35.1699,-101.826
TPL,31.1525,-97.4078
TRL,32.7092,-96.2674
TYR,32.3541,-95.4024
UVA,29.2113,-99.7436
VCT,28.8526,-96.9185
VHN,31.0578,-104.784
WEA,32.7463,-97.6824
WHT,29.2543,-96.1544
WIB,34.2257,-99.2838
BCE,37.7064,-112.145
BDG,37.5833,-109.483
BFG,37.5458,-110.713
BMC,41.5524,-112.062
BTF,40.8694,-111.927
CDC,37.701,-113.099
CNY,38.755,-109.755
DPG,40.1994,-112.937
DTA,39.3806,-112.508
ENV,40.7187,-114.031
FIL,38.9583,-112.363
GMV,37.0167,-110.201
HIF,41.124,-111.973
HVE,38.418,-110.704
KNB,37.0106,-112.531
LGU,41.7912,-111.852
MLF,38.6097,-112.986
MSD,39.5266,-111.476
MXC,37.9324,-109.341
NPH,39.7388,-111.872
NTJ,39.3291,-111.615
OGD,41.1959,-112.012
PNU,37.8452,-112.392
PUC,39.6139,-110.751
PVU,40.2192,-111.723
RIF,38.7364,-112.099
ROL,40.2783,-110.051
RVR,38.9614,-110.227
SBO,39.0291,-111.838
SGU,37.0364,-113.51
SLC,40.7884,-111.978
VEL,40.4409,-109.51
BTV,44.4719,-73.1533
EFK,44.8888,-72.2292
LLX,44.5691,-72.018
MPV,44.2035,-72.5623
MVL,44.5346,-72.614
RUT,43.5294,-72.9496
VSF,43.3436,-72.5173
APH,38.0689,-77.3183
BCB,37.2076,-80.4078
BKT,37.0742,-77.9575
CHO,38.1386,-78.4529
DAA,38.715,-77.181
DAN,36.5729,-79.3361
DCA,38.8522,-77.0378
DGN,38.3325,-77.0372
FAF,37.1325,-76.6088
FKN,36.6981,-76.9038
FRR,38.9175,-78.2535
GVE,38.156,-78.1658
HSP,37.9514,-79.8339
IAD,38.9445,-77.4558
LFI,37.0829,-76.3605
LNP,36.9875,-82.53
LOW,38.0098,-77.9701
LVL,36.7728,-77.7943
LYH,37.3267,-79.2004
MFV,37.6469,-75.7611
MNZ,38.7214,-77.5154
NGU,36.9376,-76.2893
NTU,36.8207,-76.0335
NYG,38.5017,-77.3053
ORF,36.8946,-76.2012
PHF,37.1319,-76.493
PSK,37.1373,-80.6785
PTB,37.1838,-77.5074
RIC,37.5052,-77.3197
ROA,37.3255,-79.9754
SHD,38.2638,-78.8964
VJI,36.6871,-82.0333
WAL,37.9402,-75.4664
WGO,39.1435,-78.1444
ALW,46.0949,-118.288
BFI,47.53,-122.302
BLI,48.7928,-122.538
BYW,48.579,-122.826
CKR,48.5978,-122.998
CLM,48.1202,-123.5
CLS,46.677,-122.983
CWS,48.4901,-122.832
DHB,48.6167,-123.003
DTR,48.4998,-122.814
EAT,47.3989,-120.207
ELN,47.033,-120.531
EPH,47.3076,-119.516
ESD,48.7082,-122.91
ESW,47.2542,-121.186
FBS,48.5373,-123.01
FRD,48.522,-123.024
GCD,47.922,-119.083
GEG,47.6199,-117.534
GRF,47.0792,-122.581
HQM,46.9712,-123.937
KEH,47.7548,-122.259
KLS,46.118,-122.898
LKE,47.629,-122.339
LPS,48.4839,-122.938
MVW,48.4709,-122.421
MWH,47.2077,-119.32
NUW,48.3518,-122.656
ODW,48.2515,-122.674
OLM,46.9694,-122.903
OMK,48.4644,-119.518
OTS,48.499,-122.662
PAE,47.9063,-122.282
PSC,46.2647,-119.119
PUL,47.734,-122.647
PUW,46.7439,-117.11
PWT,47.4902,-122.765
RCE,48.6123,-123.139
RLD,46.3056,-119.304
RNT,47.4931,-122.216
RSJ,48.6457,-122.868
SEA,47.449,-122.309
SFF,47.6828,-117.323
SHN,47.2336,-123.148
SKA,47.6151,-117.656
SQV,48.0981,-123.187
SSW,48.6729,-123.176
TCM,47.1377,-122.476
TDO,46.4772,-122.806
TIW,47.2679,-122.578
TWD,48.0538,-122.811
UIL,47.9366,-124.563
WDN,48.7118,-123.018
WSX,48.6179,-122.953
YKM,46.5682,-120.544
BKW,37.7873,-81.1242
BLF,37.2958,-81.2077
CKB,39.2966,-80.2281
CRW,38.3731,-81.5932
EKN,38.8894,-79.8571
GWV,39.9487,-80.7595
HLG,40.175,-80.6463
HTS,38.3667,-82.558
LWB,37.8583,-80.3995
MGW,39.6429,-79.9163
MRB,39.4019,-77.9846
ODM,39.2808,-79.3374
PGC,38.9949,-79.1459
PKB,39.3451,-81.4392
AHH,45.2811,-92.3754
ARV,45.9279,-89.7309
ASX,46.5485,-90.919
ATW,44.2581,-88.5191
AUW,44.9262,-89.6266
CLI,44.6138,-88.7313
CMY,43.9583,-90.7379
CWA,44.7776,-89.6668
EAU,44.8658,-91.4843
EGV,45.9323,-89.2683
ENW,42.5957,-87.9278
ETB,43.4222,-88.1279
FLD,43.7712,-88.4884
GRB,44.4851,-88.1296
GTG,45.7981,-92.6644
HYR,46.0252,-91.4443
ISW,44.3603,-89.839
JVL,42.6203,-89.0416
LNR,43.2117,-90.1816
LSE,43.879,-91.2567
MDF,45.101,-90.3033
MFI,44.6369,-90.1893
MKE,42.9472,-87.8966
MSN,43.1399,-89.3375
MTW,44.1288,-87.6806
MWC,43.1104,-88.0344
OEO,45.31,-92.6919
OSH,43.9844,-88.557
PCD,43.0193,-91.1237
PKF,45.955,-90.4244
PRW,45.543,-90.2793
RAC,42.7606,-87.8152
RHI,45.6312,-89.4675
RIE,45.419,-91.7735
RNH,45.1483,-92.5381
RRL,45.1989,-89.7129
SBM,43.7696,-87.8514
STE,44.5452,-89.5303
SUE,44.8437,-87.4215
SUW,46.6897,-92.0947
UES,43.041,-88.2371
UNU,43.4266,-88.7032
VOK,43.939,-90.2534
XES,42.6149,-88.3896
AFO,42.7112,-110.942
BPI,42.5851,-110.111
BYG,44.3811,-106.722
COD,44.5202,-109.024
CPR,42.908,-106.464
CYS,41.1557,-104.812
DGW,42.7972,-105.386
EAN,42.0555,-104.929
ECS,43.8854,-104.318
EMM,41.8241,-110.557
EVW,41.2748,-111.035
FBR,41.3919,-110.407
GCC,44.3489,-105.539
GEY,44.5168,-108.083
JAC,43.6073,-110.738
LAR,41.3121,-105.675
LND,42.8152,-108.73
LSK,42.7538,-104.405
POY,44.8672,-108.793
PWY,42.7955,-109.807
RIW,43.0642,-108.46
RKS,41.5942,-109.065
RWL,41.8056,-107.2
SAA,41.4449,-106.824
SHR,44.7692,-106.98
THP,43.7136,-108.39
TOR,42.0645,-104.153
WRL,43.9657,-107.951
